xmin,ymin,xmax,ymax,conf,cls,time
3048.0,1131.0,3166.0,1268.0,0.7786164283752441,0.0,11.0
3048.375630480341,1131.0,3166.3951431586274,1268.0,0.7886919379234314,0.0,12.0
3049.2685526448877,1130.221946202689,3167.3161726549524,1267.221946202689,0.7890119552612305,0.0,13.0
3049.5227432372103,1130.7292784789697,3167.6058178328312,1267.7292784789697,0.7446204423904419,0.0,14.0
3050.139760514583,1128.7367485789762,3170.741076673593,1268.6340527750556,0.6279388666152954,0.0,15.0
3063.7541719076894,1128.9832154203962,3186.2767786044938,1271.975262771871,0.5985192656517029,0.0,40.0
3063.4965259007763,1127.6266247201409,3186.182714193554,1271.343778855549,0.6668803691864014,0.0,41.0
3063.666644141849,1127.8404627719729,3185.8984953145623,1271.7990169530144,0.6447072625160217,0.0,42.0
3064.8717500383054,1128.590532233576,3185.9400067860042,1271.9677287992338,0.6036459803581238,0.0,43.0
3065.568911069058,1128.876212221467,3186.3414961268777,1272.026718044347,0.615036129951477,0.0,44.0
3066.5891762067813,1128.3151788862685,3186.361387920985,1270.7115276068128,0.5866077542304993,0.0,45.0
3068.200982557341,1130.101884685981,3187.100149721268,1271.5476418323851,0.6127709150314331,0.0,46.0
