xmin,ymin,xmax,ymax,conf,cls,time
1813.712377066335,1619.6000000000001,2020.0876229336652,1884.8,0.830781102180481,0.0,11.0
1813.349873476931,1616.822523453647,2021.3759520385202,1884.1827829896995,0.778426468372345,0.0,12.0
1814.585671643278,1619.7696959184937,2019.6744959862046,1883.2013892412274,0.7363909482955933,0.0,13.0
1812.6955526262045,1613.237458877355,2021.3877025795978,1881.4021368138638,0.6741939783096313,0.0,14.0
1811.2548925291053,1606.8190562401392,2024.2073404061798,1880.8487756242216,0.642181396484375,0.0,15.0
1809.7572253492262,1600.491525586863,2026.8792307112517,1880.6976956193396,0.7409915328025818,0.0,16.0
1810.5657297453215,1599.6962449677767,2027.1618010828254,1879.9973865767242,0.7230154275894165,0.0,17.0
1811.413709711282,1599.579748182154,2027.3722468113133,1879.7723615173525,0.7551226019859314,0.0,18.0
1812.2327734072633,1598.9981573861783,2027.5918598768444,1879.0460749079361,0.7041233777999878,0.0,19.0
1811.555966056373,1596.2117387427547,2028.6262636939905,1879.4729462860819,0.7646579146385193,0.0,20.0
1813.4943323070293,1599.9126933789391,2027.4588797475699,1879.6551777524267,0.8098387718200684,0.0,21.0
1814.2091721054599,1600.763877076656,2027.6724264856653,1880.4162032349193,0.8674728274345398,0.0,22.0
