xmin,ymin,xmax,ymax,conf,cls,time
2983.8748010862746,1661.3999999999999,3175.9251989137256,1876.8,0.6497604846954346,0.0,47.0
2985.79807201496,1664.1976711151594,3174.9344850234265,1876.1782953077425,0.7036051750183105,0.0,48.0
2985.7559213506265,1661.9596102762298,3176.855855134663,1875.9755782337588,0.6763782501220703,0.0,49.0
2985.341722013661,1659.7104224673144,3178.5662577797916,1875.9298157261042,0.6025757789611816,0.0,50.0
2985.5626192632994,1662.5901995751262,3176.5538792141883,1875.927330175428,0.6994089484214783,0.0,51.0
2985.321705989032,1661.4982763385012,3177.5346322992145,1875.9370384816536,0.6312411427497864,0.0,52.0
2986.3429852991994,1662.4996923476863,3178.140635973429,1875.946242241225,0.6658769249916077,0.0,53.0
2987.5720732354116,1662.1810698662287,3180.2218305183956,1875.9548514780947,0.6758295893669128,0.0,54.0
2987.355312138118,1663.4195859326273,3178.897145982924,1875.283045797241,0.6437344551086426,0.0,55.0
2988.40008398364,1663.8758614596097,3181.2949367643514,1876.3925427785687,0.6771423816680908,0.0,56.0
2986.697828486264,1665.6304720714193,3179.741672899732,1877.693216508636,0.7121809720993042,0.0,58.0
2986.9617781882253,1667.342674184207,3179.311455368639,1877.9875931349595,0.7616378664970398,0.0,59.0
