xmin,ymin,xmax,ymax,conf,cls,time
2833.039662445507,1035.6000000000001,3023.960337554493,1253.2,0.6882601976394653,0.0,18.0
2832.206065006472,1036.6828921226922,3024.793934993528,1256.1392786187364,0.8558167815208435,0.0,19.0
2832.7295190588466,1037.0424399526541,3026.5981229095287,1257.891074813329,0.8667262196540833,0.0,20.0
2831.1743878207117,1030.398371003255,3029.634491203523,1256.8627543703262,0.7434365749359131,0.0,21.0
2830.474175936542,1026.0545576266034,3030.068677804504,1254.3186170732658,0.6822713613510132,0.0,22.0
2836.5766790175285,1038.5796993402494,3025.9123481353945,1254.7808382016285,0.8670181632041931,0.0,23.0
2840.4417614404206,1048.2405810530709,3022.7017466435204,1255.6582019048933,0.8952186703681946,0.0,24.0
2843.9188428346033,1051.5577008308528,3020.8061913443134,1251.7523017503563,0.8740425705909729,0.0,25.0
2845.426664609299,1050.5190469969998,3021.898870437706,1248.9836094276297,0.8819578289985657,0.0,26.0
2847.580944130013,1053.499135152299,3021.990312365581,1248.0328827919711,0.8802701830863953,0.0,27.0
2848.3534480635467,1053.1150681188474,3021.281607521239,1244.3010506615706,0.8230684399604797,0.0,28.0
2848.185441404924,1051.5212880004326,3023.459835376343,1243.6797184712334,0.7499935030937195,0.0,29.0
2848.8341209259015,1054.2656089622833,3024.840757481311,1245.5265160722975,0.7519999742507935,0.0,30.0
2847.251451936321,1051.1825882679916,3028.461893457806,1246.9332747186165,0.6693646311759949,0.0,31.0
2845.7731167105385,1053.999272613681,3030.642225880976,1252.7846310886655,0.8162223100662231,0.0,32.0
2843.4303404199923,1051.7178938367692,3033.8529185526218,1256.329375533794,0.8219659328460693,0.0,33.0
2841.970242366698,1045.581662581199,3036.2502563999983,1254.3728749739107,0.735232412815094,0.0,34.0
2838.360045931581,1036.6652130760579,3041.477987017759,1256.21965545721,0.7211796045303345,0.0,35.0
2840.6525653561557,1034.9882029398102,3042.6164776154164,1254.2437831809073,0.6593359112739563,0.0,39.0
2842.040829073056,1033.5481387231653,3042.09734673697,1251.2041155499505,0.6451187133789062,0.0,40.0
2844.9385698784554,1037.712183289702,3040.155578142183,1249.5183102893252,0.732144296169281,0.0,41.0
2846.5514321403175,1041.9505070697792,3040.8562282945663,1252.255976276962,0.8249586820602417,0.0,42.0
2845.1548172420553,1038.183821533953,3042.4015185998796,1251.9585001062637,0.7403520941734314,0.0,43.0
2843.686696578245,1032.8169586822826,3045.2060902914086,1251.859550611903,0.6628910899162292,0.0,44.0
2845.9125395734186,1040.61374053472,3043.4480886424967,1255.1087581935144,0.7725705504417419,0.0,45.0
2844.6821492609606,1034.3500991991289,3046.7941763603385,1254.38823712841,0.6814647912979126,0.0,46.0
2839.728940852542,1022.8642620616884,3052.5017165401177,1256.7413608304269,0.7065562009811401,0.0,47.0
2836.4495030711,1015.968278363506,3056.6846642987034,1260.8438837961219,0.748047411441803,0.0,48.0
2837.4799472043946,1012.6736063241541,3057.2529260223314,1259.238719578599,0.7137683629989624,0.0,49.0
2829.843799998059,992.6464368042992,3064.823076858548,1261.1710223929513,0.657231867313385,0.0,50.0
2828.6379745748222,987.777315185747,3065.2746450459913,1263.0411706273142,0.7508761286735535,0.0,52.0
2832.082974860971,990.7057579076649,3062.158615079947,1261.8732781129575,0.7651975750923157,0.0,53.0
2836.188556997479,995.0090231290012,3058.9858305112652,1260.5868667538814,0.7831510305404663,0.0,55.0
2837.3739588321114,996.1394068263928,3057.9115626894627,1261.8416474666276,0.8044646978378296,0.0,56.0
2839.71516472049,995.8798084312675,3056.263012093037,1258.986151914159,0.6000643372535706,0.0,57.0
2839.7919758710627,994.4760683406108,3057.084031773578,1261.2626417414763,0.7247897982597351,0.0,58.0
2839.7929382176476,992.6530145208552,3056.740435541818,1261.4850480769323,0.6873741745948792,0.0,59.0
2842.2350360606,996.5854350225948,3056.1158154891095,1263.570645099119,0.7377630472183228,0.0,60.0
