xmin,ymin,xmax,ymax,conf,cls,time
2229.965488029736,4799.0,2333.834511970264,4872.200000000001,0.6141484975814819,0.0,40.0
2228.0365128337985,4798.097841944952,2334.139602667114,4872.9217264440385,0.5953248143196106,0.0,42.0
2228.799702497129,4798.696906901964,2333.1033274778792,4872.292318650815,0.6193849444389343,0.0,43.0
2227.696783014939,4797.252536517481,2333.2944194950715,4872.040351513102,0.6388328671455383,0.0,45.0
2224.9560059809005,4793.084293611884,2334.9554097573805,4871.957033630244,0.6906237006187439,0.0,53.0
2225.774877526946,4794.5766207830275,2332.407655650272,4871.9095859031895,0.5869400501251221,0.0,56.0
2225.744090038192,4793.485073495385,2333.588844449239,4872.6012157858095,0.7536908388137817,0.0,57.0
2226.5117899416273,4795.758283912228,2331.883095596477,4873.48904523861,0.6223264932632446,0.0,58.0
2226.3783691401777,4793.968594751224,2333.6625635772243,4873.83113557963,0.7568045854568481,0.0,59.0
2227.138455385338,4795.271280955744,2332.2049710869746,4873.95705948042,0.601041853427887,0.0,60.0
