xmin,ymin,xmax,ymax,conf,cls,time
1847.6049504950495,2398.2,2059.5950495049506,2691.2,0.6793730854988098,0.0,15.0
1847.9131633532197,2398.0458452722064,2059.903455557955,2691.0458452722064,0.8372433185577393,0.0,16.0
1848.1484066160726,2397.216222661645,2060.652541345413,2690.9942764589564,0.7478318810462952,0.0,17.0
1848.3581548435698,2396.9615951277365,2059.9834328739107,2689.4843476399265,0.7125145196914673,0.0,18.0
1848.9918875959406,2397.6232139356566,2059.8957152511957,2688.9941637106754,0.8210854530334473,0.0,19.0
1849.2463301779592,2397.8639364548144,2060.5225998902497,2689.5591037616086,0.8667810559272766,0.0,20.0
1849.2726543817287,2397.952187388931,2060.7909235425204,2689.779167913927,0.9027524590492249,0.0,21.0
1849.004028854211,2396.6153225188505,2062.5155441649163,2691.240184734646,0.9380872845649719,0.0,22.0
1848.8232374829583,2396.8047952555576,2062.533914599726,2691.7791194891965,0.9519476890563965,0.0,23.0
1848.5476336598213,2396.884613554375,2062.7237956832773,2692.6483141439035,0.9228404760360718,0.0,24.0
1848.3394079030904,2396.2514602378455,2063.5502739373396,2693.634215608308,0.9441414475440979,0.0,25.0
1848.007043601806,2396.68605265476,2063.4320184247895,2694.6581371863167,0.9362503886222839,0.0,26.0
