xmin,ymin,xmax,ymax,conf,cls,time
967.0,4545.0,1259.0,4846.0,0.9529913067817688,0.0,0.0
966.9423267842134,4545.0,1256.4543674306624,4843.396694214876,0.9102351665496826,0.0,1.0
964.663864587181,4544.217596776824,1256.722774313788,4845.298655016847,0.9469307065010071,0.0,2.0
962.5845985515181,4543.213515969734,1255.9391094794505,4845.934559367359,0.967029333114624,0.0,3.0
960.0204652482887,4542.172776067708,1256.1773074302962,4848.320270394504,0.9786816239356995,0.0,4.0
961.0183346865329,4544.6921432808485,1254.480815268325,4848.388387862733,0.9676077961921692,0.0,5.0
959.5684067209538,4543.516090001675,1253.6854570151079,4848.358091081079,0.9716758728027344,0.0,6.0
958.763832537712,4543.097861957094,1252.388440673103,4848.313451799804,0.9755513668060303,0.0,7.0
959.0745817906584,4542.95464320139,1250.0304197335515,4846.227865439132,0.969663679599762,0.0,8.0
959.9875761054498,4542.91281793137,1247.769272241868,4843.403995768584,0.969667375087738,0.0,9.0
973.8446725582742,4544.932715423071,1242.273633887309,4829.529689818689,0.8058694005012512,0.0,10.0
957.087894382572,4542.953121573142,1238.2346468661885,4840.841279272572,0.797282874584198,0.0,11.0
976.2120690562813,4544.907319902835,1236.334179301354,4824.303562034367,0.7716304659843445,0.0,12.0
990.3376711912888,4546.368394497689,1227.8081826493253,4803.4994648138345,0.8125935792922974,0.0,13.0
991.6164517711128,4545.497886192878,1227.8904554367914,4804.478311239245,0.8027202486991882,0.0,14.0
986.5876738295674,4544.5199808054485,1234.7324780635445,4821.146056847897,0.851367712020874,0.0,15.0
985.4047965254,4544.821838156218,1237.8730855386557,4831.140165320574,0.7974221706390381,0.0,16.0
986.6809172279472,4544.940135673082,1236.67529287248,4832.435001382478,0.7094084024429321,0.0,17.0
987.4091397711172,4545.6448224243595,1235.2836993677388,4834.90283805133,0.8539343476295471,0.0,18.0
996.2404426693164,4544.593645893024,1227.4937321701132,4816.068192542339,0.851473331451416,0.0,19.0
1002.00864076864,4545.535448320001,1219.3873547235228,4800.639529178319,0.8121815919876099,0.0,20.0
1000.764163358302,4545.195109456119,1219.755509988002,4803.313973164373,0.8435426354408264,0.0,21.0
991.4537038028252,4546.411048895056,1225.412382033387,4825.029539743039,0.637721598148346,0.0,22.0
1001.4917569330636,4551.0138453279715,1226.2549079580097,4824.106231843088,0.6312387585639954,0.0,37.0
