xmin,ymin,xmax,ymax,conf,cls,time
3208.579949861994,2549.7999999999997,3352.220050138006,2687.4,0.6307908892631531,0.0,11.0
3179.882314397048,2559.9498742898777,3419.9250456189516,2792.4810514716737,0.6407926082611084,0.0,22.0
3180.580211510629,2562.3475728781796,3423.420750308778,2800.4035602152044,0.8513326644897461,0.0,24.0
3181.421222588654,2561.8069948712077,3413.852827891101,2792.5528893362957,0.8882819414138794,0.0,25.0
3194.1350844652125,2560.859423362898,3384.141462478494,2747.703072007967,0.7981739044189453,0.0,26.0
3199.4083880949333,2561.447174727666,3372.6156315758303,2729.611843080202,0.7923826575279236,0.0,27.0
3200.400875317426,2561.538457773675,3370.282956945291,2725.1734586285756,0.8511677384376526,0.0,28.0
3200.765720418088,2561.4907611944795,3366.0247153853784,2719.6020024637987,0.8338708877563477,0.0,29.0
3201.371148120144,2561.3265559323554,3366.1038616535675,2717.7150754866143,0.8059781193733215,0.0,30.0
3199.476248329987,2560.484230256978,3365.520475184607,2717.1419176464465,0.7680879235267639,0.0,31.0
3198.4032220610975,2560.7760045396353,3367.074173991134,2719.0577097216164,0.7441232204437256,0.0,32.0
3155.54772176249,2559.109012072702,3468.6025224730743,2868.5998948721062,0.5814606547355652,0.0,42.0
3164.265657077463,2564.382641501966,3462.865323193612,2877.790845875809,0.5942723751068115,0.0,52.0
3171.005092700161,2562.8867327740204,3457.6266211213915,2877.465251950725,0.5831400752067566,0.0,54.0
