xmin,ymin,xmax,ymax,conf,cls,time
2314.1101748780075,4707.400000000001,2438.489825121993,4854.2,0.6721069812774658,0.0,12.0
2329.03807715603,4708.991388477831,2428.932858956648,4825.157160279592,0.6684640645980835,0.0,23.0
2329.353455810133,4710.562848777531,2428.7487620576167,4824.447266344762,0.71420818567276,0.0,24.0
2326.855662260691,4710.267348889251,2429.906388144479,4826.935688551337,0.7012525796890259,0.0,25.0
2327.4493411712765,4711.516407249702,2428.8413507195464,4825.129426150496,0.735641598701477,0.0,26.0
2329.3893933541226,4711.281691880214,2430.152262605578,4823.173581677899,0.7347675561904907,0.0,27.0
2329.7798577952276,4713.232520521588,2430.242600143683,4823.906536517426,0.7268043160438538,0.0,28.0
2330.8647083575247,4713.077861844499,2430.946240358316,4822.845431535591,0.5851180553436279,0.0,30.0
2330.480973711498,4713.574830636639,2431.6551655080707,4824.221587153541,0.6786213517189026,0.0,31.0
2330.823247616801,4714.587737984375,2429.8836827034706,4822.415226788322,0.6904119253158569,0.0,33.0
2330.7208777447418,4714.871371873265,2429.5388878112594,4821.96895299519,0.7169782519340515,0.0,35.0
2331.453081753253,4717.957197699758,2429.566015156038,4823.963982810272,0.6269015073776245,0.0,57.0
2332.1166299595398,4718.842001168766,2428.9002675409683,4823.2400623083495,0.6591997146606445,0.0,59.0
