xmin,ymin,xmax,ymax,conf,cls,time
3144.0,975.0,3333.0,1180.0,0.7016835808753967,0.0,0.0
3146.7697135581116,980.2066115702479,3331.09805503693,1180.0,0.632481038570404,0.0,1.0
3145.322846042179,980.3066641376507,3331.1169979495367,1181.5759273067918,0.6522528529167175,0.0,2.0
3144.8419791290567,978.7254403102853,3332.675963720931,1182.05598199729,0.609818160533905,0.0,3.0
3145.9588244919464,980.3797837783723,3331.9320174302825,1181.438287574705,0.5898668169975281,0.0,4.0
3140.328974943428,980.0997694746156,3327.146950180855,1182.0555336237476,0.8040342926979065,0.0,10.0
3139.6960753125095,978.6486225364022,3327.8045155046584,1182.0721447005624,0.804489016532898,0.0,11.0
3137.266031093842,974.1668676652207,3329.56758800216,1182.7468750667936,0.837027370929718,0.0,12.0
3138.083190529849,976.4687080895371,3327.873163260071,1182.332753975619,0.7975317239761353,0.0,13.0
3139.2747272662373,978.050701352081,3327.7217981094354,1182.1623193817736,0.7704534530639648,0.0,14.0
3139.395728037447,981.3150089920052,3325.3667398120624,1182.0925968633085,0.6803923845291138,0.0,15.0
3139.9718277320285,981.8743220278983,3325.3190920446127,1181.394003347254,0.6538909077644348,0.0,16.0
3138.2136534204365,980.0723748882344,3325.3081624027327,1181.131541790063,0.673042893409729,0.0,17.0
3137.745254627539,979.3912201735632,3325.1435549396274,1180.3719507244093,0.6297056674957275,0.0,18.0
3137.977721532592,974.4918789037707,3328.682522744889,1179.4238951630728,0.6870113611221313,0.0,19.0
3138.721474146869,973.3185256160174,3330.030427884987,1179.0732095115968,0.6342004537582397,0.0,20.0
3141.958218123674,973.5523929274509,3332.875329936895,1178.9478922790017,0.6025589108467102,0.0,21.0
3143.099738227542,971.6849881924555,3336.0212760138447,1179.5695671183537,0.6128870248794556,0.0,22.0
3144.320716956371,981.7878625000168,3332.4182199750267,1183.4508887489026,0.6035171151161194,0.0,27.0
3144.872243039045,983.5432872386062,3332.856388307841,1183.8634281910913,0.6293315291404724,0.0,28.0
3139.300429376802,974.7632103086983,3336.0788549649974,1184.66579036715,0.7256801724433899,0.0,29.0
3137.053681896446,968.9633876313095,3338.1192199436096,1184.3035689650576,0.7211722731590271,0.0,30.0
3136.499448432146,966.0787495475405,3338.5891574442758,1183.5040028679584,0.6775894165039062,0.0,31.0
3136.872454707989,966.3081977484752,3337.5261254502566,1183.1894765868656,0.6262091994285583,0.0,32.0
