xmin,ymin,xmax,ymax,conf,cls,time
3366.0,4702.0,3462.0,4824.0,0.6653508543968201,0.0,0.0
3361.064541673898,4699.396694214876,3459.12554097073,4824.0,0.8944953680038452,0.0,1.0
3357.7536331210567,4699.721857222861,3455.685943684941,4824.0,0.7779703736305237,0.0,2.0
3356.196314543744,4697.593230854693,3455.988818109642,4824.0,0.8613424301147461,0.0,3.0
3352.8934078107945,4695.461760055995,3456.8963312100163,4826.918926541694,0.8465303778648376,0.0,4.0
3346.5846949014426,4687.086459868159,3460.409625422915,4830.707685529963,0.7830634117126465,0.0,5.0
3344.947037014669,4686.759101900164,3460.443656042361,4832.05105782846,0.8054042458534241,0.0,6.0
3345.341537552885,4688.140645651622,3458.9245220456405,4830.48704494916,0.8945323824882507,0.0,7.0
3344.0005196524717,4684.764206917132,3460.6526501094086,4830.48145297791,0.8885105848312378,0.0,8.0
3345.170102462222,4684.892911164129,3461.674504437961,4830.451290265456,0.8729380369186401,0.0,9.0
3334.7233193206807,4717.770840598798,3448.215312270712,4850.8441728876205,0.5882498025894165,0.0,34.0
3335.459611067181,4723.333851007389,3449.6272638741766,4851.344833201673,0.7558690309524536,0.0,36.0
