xmin,ymin,xmax,ymax,conf,cls,time,area,x_center,y_center
1173.053039666486,1593.1999999999998,1360.7469603335142,1810.0,0.730941116809845,0.0,11.0,40692.042000611735,1266.9,1701.6
1173.731200505486,1594.5857399487477,1360.2227705999303,1810.0,0.7614919543266296,0.0,12.0,40172.94357769098,1266.9769855527081,1702.2928699743738
1172.7752726400877,1595.050164222328,1358.8896247877956,1810.0,0.7915502190589905,0.0,13.0,40005.249430017626,1265.8324487139416,1702.525082111164
1173.781384342028,1595.9062776345595,1358.674220256493,1809.2483707702615,0.7617860436439514,0.0,14.0,39445.42461978786,1266.2278022992605,1702.5773242024106
1174.6374679158491,1596.1540053747904,1358.8468514685617,1808.276875476352,0.8262019157409668,0.0,15.0,39075.023138840785,1266.7421596922054,1702.2154404255712
1174.4017183078715,1596.2065566199474,1358.0273337132735,1807.2502660376592,0.8240789771080017,0.0,16.0,38753.031019266164,1266.2145260105726,1701.7284113288033
1174.074295488784,1596.19931436916,1357.2898816684194,1806.214130187064,0.8705137372016907,0.0,17.0,38477.98758648547,1265.6820885786017,1701.206722278112
1173.716194380151,1595.4882273200076,1357.2784769365064,1805.1807827534535,0.8397799134254456,0.0,18.0,38491.64411043844,1265.4973356583287,1700.3345050367307
1174.1240395971683,1595.21577113354,1358.1157434463933,1804.8344102671613,0.8628864884376526,0.0,19.0,38568.09057275077,1266.1198915217808,1700.0250907003506
1173.3977587004404,1595.1082861790846,1357.2847033709131,1804.0608710221063,0.7774474024772644,0.0,20.0,38423.65240778099,1265.3412310356766,1699.5845786005955
1173.3853431202533,1595.0636304455418,1358.0750242444465,1804.476217358134,0.8186383247375488,0.0,21.0,38676.343900279026,1265.73018368235,1699.769923901838
1173.5514240353357,1595.043787858245,1358.8786642142093,1804.6553372078051,0.8461520075798035,0.0,22.0,38846.729950571746,1266.2150441247725,1699.8495625330252
1173.4729734286702,1595.033661090698,1359.3254810484486,1804.7426729049623,0.8694434762001038,0.0,23.0,38974.94571614677,1266.3992272385594,1699.88816699783
1173.0203457974958,1594.361619191764,1359.2510125970211,1804.1261097671168,0.8581511974334717,0.0,24.0,39064.58095071069,1266.1356791972585,1699.2438644794404
1173.4162315975532,1594.1084349572632,1359.987208083829,1803.9097236858356,0.8440882563591003,0.0,25.0,39142.83130616886,1266.701719840691,1699.0090793215495
1172.5540207136285,1593.3511273033546,1359.947369945555,1803.84389027736,0.8495748043060303,0.0,26.0,39444.943842780944,1266.2506953295917,1698.5975087903573
1172.5427639982736,1593.732247811873,1360.2799096703277,1804.4954888677512,0.8263702392578125,0.0,27.0,39568.089288421645,1266.4113368343005,1699.1138683398121
1172.7935320000902,1593.8811133828706,1360.8130943434255,1804.753508268616,0.8682425618171692,0.0,28.0,39648.13539670886,1266.803313171758,1699.3173108257433
1171.918753229421,1593.2784476176391,1360.658526755269,1804.8590811342333,0.8735432624816895,0.0,29.0,39933.68085237739,1266.288639992345,1699.068764375936
1171.7154066556636,1591.732534279566,1361.7929979173928,1804.9049689921023,0.8085371255874634,0.0,30.0,40519.302913557134,1266.7542022865282,1698.3187516358341
1171.6919751552578,1591.154933852932,1362.8269534558412,1805.5863258877707,0.8074401021003723,0.0,31.0,40985.339463542834,1267.2594643055495,1698.3706298703514
1171.794684391287,1590.9467438289903,1363.1034930450476,1805.8484240602008,0.7983994483947754,0.0,32.0,41112.58442272428,1267.4490887181673,1698.3975839445957
1172.1523347498244,1592.198205333966,1362.882529537046,1806.6080867905807,0.8076941967010498,0.0,33.0,40894.438454525225,1267.5174321434351,1699.4031460622732
1172.0739442955892,1591.362328131181,1363.0047267857665,1806.2349561589308,0.7978523373603821,0.0,34.0,41025.79900505909,1267.5393355406777,1698.798642145056
1173.0117949581795,1591.712169590743,1363.3955929723068,1806.0915412619945,0.8267099857330322,0.0,35.0,40814.35899465504,1268.203693965243,1698.901855426369
1172.5148054783283,1590.5310190931966,1363.7270448620998,1806.0360362616573,0.7995104789733887,0.0,36.0,41207.19693121948,1268.120925170214,1698.283527677427
1172.1203192474295,1589.4332141385223,1364.0486769378094,1806.014666431906,0.7736561894416809,0.0,37.0,41568.12244486652,1268.0844980926195,1697.7239402852142
1172.4111048491927,1590.345062736547,1364.3796940955172,1807.3235801443288,0.8373710513114929,0.0,38.0,41653.05988353091,1268.395399472355,1698.834321440438
1172.3555088668054,1589.3853450760705,1364.6624903554994,1807.159913083341,0.7778285145759583,0.0,39.0,41879.5698184825,1268.5089996111524,1698.272629079706
1172.681952073485,1589.6894298264665,1364.4123229669392,1807.0928153175284,0.8073504567146301,0.0,40.0,41682.8317336939,1268.5471375202121,1698.3911225719976
1173.250415066029,1589.816022039379,1364.522717560377,1807.0630685705528,0.8133577108383179,0.0,41.0,41553.342800114355,1268.886566313203,1698.439545304966
1172.923619884141,1589.212189022238,1364.4364730493385,1807.0484098746483,0.8099430799484253,0.0,42.0,41718.436178169184,1268.68004646674,1698.130299448443
1172.496357833056,1588.991675295201,1364.0384289309893,1807.0400275259944,0.7888490557670593,0.0,43.0,41765.432985777836,1268.2673933820226,1698.0158514105979
1172.2825867440831,1588.2575370871632,1363.9324965096937,1806.3745640644647,0.7955938577651978,0.0,44.0,41802.108538543085,1268.1075416268884,1697.316050575814
1172.5356499557454,1589.3090888974918,1363.555102945422,1806.7810262687497,0.8172044157981873,0.0,45.0,41541.37051726289,1268.0453764505837,1698.0450575831208
1173.3468108835418,1589.056337611777,1364.6777858602636,1806.93520777423,0.8146910071372986,0.0,46.0,41686.976655008715,1269.0122983719027,1697.9957726930036
1172.7577883494373,1588.9664671714431,1364.6724701962517,1807.6522220414963,0.8448030352592468,0.0,47.0,41969.007070316686,1268.7151292728445,1698.3093446064697
