xmin,ymin,xmax,ymax,conf,cls,time,area,x_center,y_center
1646.0,3874.0,1889.0,4165.0,0.9425211548805236,0.0,0.0,70713.0,1767.5,4019.5
1645.0622807409015,3874.0,1887.3344134739743,4164.132231404959,0.9395966529846193,0.0,1.0,70290.95447708492,1766.198347107438,4019.0661157024797
1646.3453121031448,3874.0,1887.9473227707467,4163.203140754164,0.9398590922355652,0.0,2.0,69872.06029759161,1767.1463174369458,4018.601570377082
1646.581242326694,3873.2350869999136,1889.1165721038783,4163.693764255981,0.9470142722129822,0.0,3.0,70446.4910749449,1767.848907215286,4018.464425627947
1647.214493550541,3874.46495227474,1888.907502310944,4163.877886371546,0.9223409295082092,0.0,4.0,69949.0828160333,1768.0609979307424,4019.171419323143
1641.510453153072,3869.871357069933,1888.976888762328,4165.382027332542,0.8549062013626099,0.0,5.0,73128.97225439001,1765.2436709577,4017.6266922012373
1645.464718823596,3870.3666104516665,1889.9965139531932,4162.432955102265,0.8211431503295898,0.0,6.0,71419.5075543504,1767.7306163883945,4016.3997827769654
1639.9959050036105,3862.561753465018,1891.9785139679584,4161.115976368098,0.8505041003227234,0.0,8.0,75230.47200444165,1765.9872094857844,4011.838864916558
1637.9129312288346,3861.70623601488,1891.9278299039124,4160.171336823288,0.8763762712478638,0.0,9.0,75814.58233989461,1764.9203805663735,4010.938786419084
1625.6071605829145,3862.113426161352,1880.6431020695911,4160.523987929248,0.9501126408576964,0.0,10.0,76105.41857004333,1753.1251313262528,4011.3187070452996
1619.0534213127648,3862.9856223331,1875.1491511653128,4162.014122526986,0.956429958343506,0.0,11.0,76579.92200386612,1747.101286239039,4012.499872430043
1617.5720416634497,3864.68717295059,1872.9390100699936,4161.923780034047,0.9575189352035522,0.0,12.0,75904.41125034945,1745.2555258667217,4013.3054764923186
1616.3592347669512,3863.366412198829,1873.6264739737517,4161.899989066674,0.9470003843307496,0.0,13.0,76802.90913132155,1744.9928543703513,4012.633200632751
1615.526729002033,3861.568996054831,1874.4263967847323,4161.23607177026,0.9481325149536132,0.0,14.0,77583.70634813762,1744.9765628933828,4011.4025339125456
1614.5450454275303,3860.2567779680417,1874.2265444129896,4160.332028404608,0.943396806716919,0.0,15.0,77923.99084180454,1744.38579492026,4010.2944031863244
1614.175263964258,3859.793334034821,1874.951364455457,4160.662641197117,0.9503813982009888,0.0,16.0,78459.52467927246,1744.5633142098575,4010.227987615969
1615.2905927076265,3859.651296929231,1876.7370750225548,4160.138590671036,0.951442539691925,0.0,17.0,78561.34592912735,1746.0138338650906,4009.8949438001337
1614.7087929745949,3859.629683025348,1875.8811180063035,4159.289214467197,0.9480643272399902,0.0,18.0,78262.77654458002,1745.2949554904492,4009.4594487462728
1614.494723967103,3858.9884033696567,1876.9635901479635,4159.642076317667,0.9501409530639648,0.0,19.0,78912.2286517754,1745.7291570575333,4009.3152398436614
1613.9494741509095,3860.09219580256,1875.2702455658327,4159.12660765772,0.9506258964538574,0.0,20.0,78143.90318559833,1744.6098598583712,4009.6094017301402
1614.605914498252,3860.536295495407,1876.4892799035777,4159.604772999003,0.9528854489326476,0.0,21.0,78321.05937528865,1745.5475972009149,4010.070534247205
1614.036382507648,3860.0584938890543,1878.4912709667385,4161.778855426992,0.9483147263526917,0.0,22.0,79791.42455635172,1746.2638267371933,4010.918674658023
1613.429828185102,3861.209136360263,1877.708580542096,4162.60224959783,0.9470771551132202,0.0,23.0,79651.79593541448,1745.569204363599,4011.9056929790468
1614.0146568408456,3862.981676983399,1877.9622096965836,4163.572935915339,0.9582512378692628,0.0,24.0,79340.32720491107,1745.9884332687147,4013.2773064493695
1614.2246693842824,3864.980534894713,1877.451453740008,4164.594847664145,0.9644953012466432,0.0,25.0,78866.51209724825,1745.8380615621452,4014.787691279429
1614.219932138979,3866.394121092934,1876.055206318218,4164.3090705628365,0.9680985808372498,0.0,26.0,78004.64247654616,1745.1375692285985,4015.351595827885
1614.9578227778954,3869.56736843463,1874.823724418022,4164.851778909965,0.9678223729133606,0.0,27.0,76734.34956844614,1744.8907735979587,4017.2095736722977
1615.5147788658137,3869.416944273513,1876.1097154149395,4165.045651117314,0.9700716137886048,0.0,28.0,77039.34410206054,1745.8122471403767,4017.2312976954136
1616.401126202276,3869.999217836944,1876.6035684230424,4164.446018182214,0.9719778299331664,0.0,29.0,76615.77655392974,1746.5023473126591,4017.222618009579
1616.090415711869,3872.184320798979,1874.8043504928544,4164.209598943486,0.9742773771286012,0.0,30.0,75551.008764277,1745.4473831023615,4018.196959871232
1616.4999493733735,3872.9817453705296,1875.6094237430889,4164.778139125466,0.9685408473014832,0.0,31.0,75607.21020882,1746.0546865582312,4018.879942247998
1615.5784703073905,3872.58891243951,1875.6779377518485,4164.985591020822,0.9664291739463806,0.0,32.0,76052.22038152756,1745.6282040296196,4018.7872517301657
