xmin,ymin,xmax,ymax,conf,cls,time,area,x_center,y_center
1536.0,1788.0,1759.0,2049.0,0.9605210423469543,0.0,0.0,58203.0,1647.5,1918.5
1532.9385112589407,1781.0578512396694,1760.3259515509767,2047.2644628099167,0.9492208361625672,0.0,1.0,60532.03999377483,1646.6322314049587,1914.161157024793
1530.3624193691155,1772.134460620526,1764.149918274701,2046.1931893180265,0.9497167468070984,0.0,2.0,64071.50473543303,1647.2561688219082,1909.1638249692762
1529.0344416544465,1768.626122100473,1765.1607707254248,2045.8773125947585,0.9525052309036256,0.0,3.0,65466.30584197415,1647.0976061899355,1907.2517173476158
1526.7667487684046,1762.6484290238564,1767.3054023453922,2045.8141512754887,0.9524934887886048,0.0,4.0,68112.30156956289,1647.0360755568984,1904.2312901496725
1527.208540529839,1765.0078488685713,1764.710384005646,2045.1153027502364,0.9530773162841796,0.0,5.0,66526.03666821004,1645.9594622677423,1905.0615758094038
1529.6817799969535,1775.1805247809978,1758.6740543509222,2044.8876305023,0.9522701501846312,0.0,6.0,61760.84354854728,1644.1779171739379,1910.0340776416488
1532.6025115629388,1785.3089278614225,1753.0999444400898,2044.136368594598,0.9550034403800964,0.0,7.0,57070.78623982813,1642.8512280015143,1914.7226482280103
1532.639073141229,1786.1510710116106,1752.1749315309785,2043.1959562030768,0.9568144083023072,0.0,8.0,56430.569515203155,1642.4070023361037,1914.6735136073437
1533.2108340095554,1789.143329814131,1750.6534700554446,2042.8835645387132,0.9593589901924132,0.0,9.0,55173.94550941584,1641.9321520325,1916.0134471764222
1522.7867234655448,1780.6316784738246,1747.8316726881674,2043.4775947564272,0.9454887509346008,0.0,10.0,59152.14588319198,1635.309198076856,1912.054636615126
1518.2209621625225,1776.8701781097056,1746.9992935187593,2044.3698593177387,0.9391963481903076,0.0,11.0,61198.13070509909,1632.6101278406409,1910.6200187137222
1515.503339595292,1772.794984092971,1747.1340581813963,2044.0596143448736,0.9302278757095336,0.0,12.0,62833.22123224213,1631.318698888344,1908.4272992189221
1516.500291251914,1775.2406108454452,1745.9498894718115,2043.949831751328,0.9380491971969604,0.0,13.0,61655.22277483651,1631.2250903618628,1909.5952212983866
1516.5168171531254,1774.2225875705938,1746.674035856457,2043.917528140436,0.9453254342079164,0.0,14.0,62072.2374199152,1631.5954265047912,1909.0700578555147
1512.3939826397657,1762.609655849017,1751.8348777071697,2044.574298156501,0.9435567259788512,0.0,15.0,67513.8663314644,1632.1144301734676,1903.591977002759
