xmin,ymin,xmax,ymax,conf,cls,time,area,x_center,y_center
2108.0,991.0,2323.0,1233.0,0.5862536430358887,0.0,0.0,52030.0,2215.5,1112.0
2109.783927064981,1003.4128440366972,2328.854746188371,1250.1870148200424,0.6159700751304626,0.0,3.0,54061.01973200272,2219.319336626676,1126.7999294283698
2104.157634085796,1001.3563155961316,2331.849572329503,1258.7646596365691,0.6884194016456604,0.0,5.0,58609.80477467025,2218.0036032076496,1130.0604876163504
2104.814260995995,1016.6180358949912,2330.48195863381,1272.417318594123,0.6217352151870728,0.0,7.0,57725.63518411758,2217.6481098149025,1144.517677244557
2107.0587156083216,1022.4365993814464,2328.7640425064915,1273.959922558482,0.6463762521743774,0.0,8.0,55764.06058747873,2217.9113790574065,1148.1982609699642
2083.8725956885683,986.8711322555664,2330.4769658616424,1270.6595710831118,0.9086102843284608,0.0,10.0,69983.46921946682,2207.1747807751053,1128.765351669339
2079.312574878991,977.7753517852766,2330.5653533959357,1271.1290372259136,0.9137616753578186,0.0,11.0,73705.9285551458,2204.9389641374637,1124.4521945055951
2079.66570741572,976.9220793493172,2328.58233783526,1271.219086606168,0.8943662643432617,0.0,12.0,73255.41938893024,2204.1240226254904,1124.0705829777426
2081.219284196977,976.7144363707532,2327.8311467809795,1271.8034679283455,0.9095697402954102,0.0,13.0,72772.45570052738,2204.525215488978,1124.2589521495493
2084.3414898078145,978.0411116036272,2326.432155359781,1270.641266045675,0.9138576984405518,0.0,14.0,70835.76612948354,2205.3868225837978,1124.341188824651
2089.684335227688,977.9904962067384,2323.8243081700184,1262.8860157093652,0.9221752882003784,0.0,15.0,66705.42922773625,2206.7543216988533,1120.4382559580517
2090.779048673976,972.751972988394,2323.2033227920747,1257.8599392483006,0.9492931365966796,0.0,16.0,66266.0121032462,2206.9911857330253,1115.3059561183472
2092.550570484153,971.5201537208144,2322.975246332916,1255.9722678475584,0.9451119899749756,0.0,17.0,65544.78619215032,2207.7629084085347,1113.7462107841864
2095.561872337228,973.117921284654,2321.25908092834,1252.6172993555126,0.9375903606414796,0.0,18.0,63082.22943354466,2208.410476632784,1112.8676103200833
2097.324621070155,973.1510721129504,2320.696765397241,1250.6883587026064,0.9256513714790344,0.0,19.0,61994.09883625249,2209.010693233698,1111.9197154077783
2097.694134974145,973.8878863500264,2320.138698579884,1251.3167969914707,0.9416709542274476,0.0,20.0,61712.552959251625,2208.9164167770145,1112.6023416707485
2098.132810866194,972.2302222909324,2320.3105837781886,1250.2538499543257,0.933710753917694,0.0,21.0,61770.6704111663,2209.221697322191,1111.242036122629
2097.0737757664924,969.6682131639192,2322.27827898023,1253.1811998896508,0.9468527436256408,0.0,22.0,63848.40133021135,2209.676027373361,1111.424706526785
2095.99759441884,967.43416724669,2324.3625663362027,1256.9232218689365,0.9243501424789428,0.0,23.0,66109.1598291932,2210.1800803775213,1112.1786945578133
2095.4993161072725,965.978137083788,2325.2521262965065,1259.009613409635,0.9249431490898132,0.0,24.0,67324.80515976332,2210.3757212018895,1112.4938752467115
2095.9287860959407,966.130313453516,2324.9757649236967,1259.802045954339,0.9256141781806946,0.0,25.0,67264.62309642644,2210.4522755098187,1112.9661797039275
