xmin,ymin,xmax,ymax,conf,cls,time,area,x_center,y_center
1212.0,1124.0,1413.0,1416.0,0.9764108061790466,0.0,0.0,58692.0,1312.5,1270.0
1216.2303697214568,1128.3388429752067,1411.372936063667,1411.6611570247933,0.9626501202583312,0.0,1.0,55288.24346565,1313.8016528925618,1270.0
1216.2076786215189,1127.4995050682253,1411.0499058735938,1410.132273119112,0.9476115703582764,0.0,2.0,55068.79802145385,1313.6287922475562,1268.8158890936686
1214.6723905189797,1124.8687175114053,1411.6689141075751,1410.510794642407,0.9505990743637084,0.0,3.0,56270.496185432785,1313.1706523132775,1267.6897560769062
1212.191456265075,1120.3414579348323,1412.37587024516,1410.6958982723008,0.8884277939796448,0.0,4.0,58124.433485471716,1312.2836632551175,1265.5186781035666
1207.674568286424,1107.4885915910163,1414.1741661617457,1407.9466871804648,0.9567206501960754,0.0,5.0,62044.475917606105,1310.9243672240848,1257.7176393857405
1204.352561328898,1096.8634444368408,1416.5658017103365,1406.9975890006472,0.9536967873573304,0.0,6.0,65814.57177081083,1310.4591815196172,1251.930516718744
1203.7305686138295,1093.1315699477163,1416.89134727668,1406.0144355516904,0.9377619624137878,0.0,7.0,66694.35526240715,1310.3109579452548,1249.5730027497034
1203.4825512662658,1091.318013305494,1417.079415024684,1406.3594814718954,0.9307804703712464,0.0,8.0,67291.86955419088,1310.280983145475,1248.8387473886946
1204.426338019261,1093.5243937037424,1415.486608575783,1405.8628543288253,0.88691246509552,0.0,9.0,65922.2400047376,1309.956473297522,1249.6936240162838
1208.7129137069785,1130.6428810586813,1396.967185922407,1405.7105606827176,0.8636161684989929,0.0,10.0,51782.66583760962,1302.8400498146927,1268.1767208706995
1211.1767732790247,1147.4509875926162,1389.7667833070188,1405.0151617786207,0.8538727164268494,0.0,11.0,45998.38845073057,1300.4717782930218,1276.2330746856185
1209.2904213328354,1148.2171816260802,1389.4415022933065,1405.500810495077,0.8662347793579102,0.0,12.0,46349.923854182445,1299.365961813071,1276.8589960605786
1206.1565658518214,1142.938879308329,1391.8864744710745,1406.36549609006,0.8318008184432983,0.0,13.0,48926.20146274994,1299.0215201614478,1274.6521876991947
1206.3760743532953,1146.9643182752295,1391.503553165131,1407.3632161183348,0.8636956810951233,0.0,14.0,48206.991443074854,1298.9398137592132,1277.1637671967821
1207.3991784583543,1141.6215166603874,1395.656754998256,1404.767954915345,0.8118106722831726,0.0,17.0,49539.31074098519,1301.5279667283053,1273.1947357878662
