xmin,ymin,xmax,ymax,conf,cls,time,area,x_center,y_center
1593.0,3091.0,1832.0,3407.0,0.9683281183242798,0.0,0.0,75524.0,1712.5,3249.0
1588.5221107373395,3088.396694214876,1828.6679719072888,3406.132231404959,0.962868630886078,0.0,1.0,76302.87420280895,1708.595041322314,3247.2644628099174
1585.6810154570894,3087.9504082195976,1827.0591877837296,3407.5389801155197,0.9702224135398864,0.0,2.0,77141.70538071872,1706.3701016204095,3247.744694167559
1584.533203683712,3087.856639746928,1825.421997239705,3407.2391151479505,0.9755544066429138,0.0,3.0,76935.65918227893,1704.9776004617083,3247.5478774474395
1585.2746627582403,3088.595758605577,1825.428628849203,3407.1147123181504,0.9731302857398988,0.0,4.0,76493.59000921829,1705.3516458037216,3247.8552354618637
1585.3942121105829,3091.01118807352,1823.5569288627107,3407.063137266517,0.9793688058853148,0.0,5.0,75271.79085460969,1704.4755704866468,3249.0371626700185
1584.9084042158938,3089.743741390116,1822.825199778902,3405.63452934492,0.9730467796325684,0.0,6.0,75155.72401808063,1703.866801997398,3247.6891353675182
1585.6443257974668,3087.8940597070336,1823.8114319381573,3404.436718255303,0.9670820236206056,0.0,7.0,75390.04895652198,1704.727878867812,3246.1653889811682
1584.4865199860162,3087.220326005224,1822.2547627547667,3404.0140215265983,0.9673005938529968,0.0,8.0,75323.4803043358,1703.3706413703915,3245.617173765911
1583.9645150660306,3086.9821529920364,1821.154069561747,3403.8760164634896,0.9659698605537416,0.0,9.0,75163.91429922039,1702.5592923138888,3245.429084727763
1580.246303536865,3085.560398460004,1818.2766851743136,3403.1689961927204,0.9357315897941588,0.0,10.0,75600.49572965338,1699.2614943555893,3244.364697326362
1579.553347023935,3085.713253847115,1817.91898206863,3403.590438212432,0.9511442184448242,0.0,11.0,75770.9969174584,1698.7361645462825,3244.651846029774
1577.8186779141188,3085.120247655091,1817.3453128007973,3404.431221811766,0.9446380734443665,0.0,12.0,76483.48312213553,1697.581995357458,3244.7757347334286
1578.7186170541015,3086.241298953677,1816.9877047241876,3403.427412583922,0.9410059452056884,0.0,13.0,75575.64591629872,1697.8531608891444,3244.8343557687995
1579.0109508693322,3086.013681146851,1816.9855015719536,3402.3901338750065,0.941598117351532,0.0,14.0,75289.54419087195,1697.998226220643,3244.201907510929
1580.147871030062,3087.930802627625,1816.022125198902,3400.683159480769,0.9472760558128356,0.0,15.0,73770.22891228223,1698.084998114482,3244.306981054197
1580.612585278452,3089.325620238273,1815.684475174894,3400.724059548443,0.9497684836387634,0.0,16.0,73201.01963944422,1698.1485302266728,3245.024839893358
1579.4814470441534,3089.1772083233936,1814.9143437406483,3400.7583143679776,0.9477185010910034,0.0,17.0,73356.44235197417,1697.1978953924008,3244.9677613456856
1579.9111234741356,3089.7780629653757,1814.480091784212,3400.123791062443,0.9493008255958556,0.0,18.0,72797.47725916858,1697.1956076291738,3244.9509270139097
