xmin,ymin,xmax,ymax,conf,cls,time,area,x_center,y_center
139.0,1758.0,319.0,2090.0,0.9693009853363036,0.0,0.0,59760.0,229.0,1924.0
141.75876082630157,1765.809917355372,316.24123917369843,2087.396694214876,0.9670403599739076,0.0,1.0,56111.25783019755,229.0,1926.603305785124
139.46765192701093,1759.2410195732712,317.7423894117697,2087.743089932731,0.9744616150856018,0.0,2.0,58563.620356532454,228.6050206693903,1923.492054753001
138.93141042144094,1760.16875789192,316.5215575514779,2087.127807542503,0.9752544164657592,0.0,3.0,58064.70573294409,227.7264839864594,1923.6482827172115
136.279460170385,1757.626209104535,316.4041726897508,2089.1581599072224,0.9756436944007874,0.0,4.0,59717.09732931858,226.3418164300679,1923.3921845058787
136.1421145037645,1756.1040222952456,316.3697835558603,2087.7132110232933,0.9776648879051208,0.0,5.0,59765.15112071255,226.2559490298124,1921.9086166592695
136.82334853984014,1757.0289848554926,315.6973681597107,2085.7920312246206,0.9789709448814392,0.0,6.0,58807.167606519826,226.26035834977543,1921.4105080400566
136.66882365025853,1756.0434737736489,315.2181737514629,2083.726522831905,0.9776294231414796,0.0,7.0,58507.59544853274,225.94349870086074,1919.8849983027771
136.92886476225445,1754.360985948195,315.4509588751173,2081.6357290395017,0.9789284467697144,0.0,8.0,58425.77248690925,226.18991181868586,1917.9983574938483
136.75297318237648,1755.8164646944258,313.8109384633016,2079.548485693098,0.9785680174827576,0.0,9.0,57319.33293430663,225.28195582283905,1917.682475193762
128.1694631693009,1755.7250526839412,304.1730205980283,2077.46771161584,0.9689984321594238,0.0,10.0,56627.85254859191,216.1712418836646,1916.5963821498906
124.61040934797812,1754.3724459657,301.064395074842,2076.7476075113605,0.9751333594322203,0.0,11.0,56884.3821540734,212.83740221141008,1915.5600267385303
123.24282788291976,1752.5576707903756,300.09368048081296,2075.859993075312,0.9760969281196594,0.0,12.0,57176.29134296987,211.66825418186636,1914.2088319328439
123.14983276486916,1753.2413604267554,299.4590543520474,2075.5749745903045,0.9726563096046448,0.0,13.0,56830.3886045572,211.30444355845827,1914.40816750853
123.25885715718364,1754.1980737292624,299.2214078612316,2075.5147542697023,0.9721810221672058,0.0,14.0,56539.70269165354,211.24013250920763,1914.8564139994824
125.53410371686326,1763.2350083771407,296.35695453676306,2073.535685920477,0.9804598689079284,0.0,15.0,53006.446349299185,210.94552912681314,1918.385347148809
126.0953370820906,1763.2968967088775,297.064198227324,2072.8358550624025,0.9814667105674744,0.0,16.0,52921.52318978401,211.57976765470733,1918.06637588564
126.26552797513996,1764.634146380548,296.76673335915666,2071.946177522172,0.9802380800247192,0.0,17.0,52397.0717386574,211.5161306671483,1918.29016195136
126.30600435665856,1765.7756358316994,296.7621203693362,2071.655172362717,0.9748044013977052,0.0,18.0,52139.03776483522,211.53406236299736,1918.7154040972082
124.8540916471172,1761.5031298820827,298.2983107058874,2072.252200693306,0.974202036857605,0.0,19.0,53897.629910091084,211.5762011765023,1916.8776652876943
123.2728866946347,1758.5764372466367,298.6389514058234,2072.501295177988,0.973696231842041,0.0,20.0,55051.766950440084,210.95591905022906,1915.5388662123123
123.72734514628412,1760.7656130571966,298.4292148451845,2072.622638416862,0.977227747440338,0.0,21.0,54482.00540907098,211.0782799957343,1916.6941257370295
124.65181886640124,1763.5950458062043,298.320420476076,2072.694833489608,0.9658809900283812,0.0,22.0,53680.92788482405,211.4861196712386,1918.144939647906
124.72054779231756,1764.6536247617264,298.6053174588392,2073.4073047072097,0.9650912880897522,0.0,23.0,53687.5625210113,211.66293262557838,1919.030464734468
123.6838333521206,1761.7196943736276,299.80895409941365,2074.3524102313995,0.9676281213760376,0.0,24.0,55062.47483000425,211.74639372576712,1918.0360523025136
123.88869276828902,1761.2686956247533,300.3524652507504,2074.0569028206983,0.971832811832428,0.0,25.0,55195.78702982223,212.1205790095197,1917.6627992227259
123.11262213002604,1758.4520758293145,301.4412805029257,2074.6129157680184,0.9678322076797484,0.0,26.0,56380.53841631814,212.27695131647585,1916.5324957986663
123.29225007622264,1761.3419254783894,300.081770643925,2074.170391495787,0.9655162692070008,0.0,27.0,55304.794527145496,211.68701036007383,1917.7561584870882
124.42804434003996,1764.4439791629295,299.8416713200289,2074.006775844123,0.961915910243988,0.0,28.0,54301.53294391701,212.13485783003443,1919.225377503526
123.16413392775928,1761.621550269953,300.798443820287,2075.2792159787805,0.9602139592170716,0.0,29.0,55716.36299068871,211.98128887402314,1918.450383124367
123.30382530510202,1763.1964777569965,299.897522379876,2074.4390589439345,0.9647599458694458,0.0,30.0,54963.47809889688,211.60067384248902,1918.8177683504655
123.33660874347996,1763.1323774697862,300.253538870229,2074.781459631716,0.9579910039901732,0.0,31.0,55135.99889290764,211.79507380685448,1918.9569185507512
124.45201464058766,1767.0679228887454,299.2983755041236,2074.251609706395,0.9566600918769836,0.0,32.0,53709.94975671015,211.87519507235564,1920.65976629757
124.98654681588862,1770.5433218178916,298.838452548217,2074.718017011299,0.9613052010536194,0.0,33.0,52881.35043492394,211.9124996820528,1922.630669414595
122.80597554642232,1762.502646296617,301.0571777451559,2074.895376334191,0.9666741490364076,0.0,34.0,55684.379687342,211.9315766457891,1918.699011315404
122.98498951739656,1764.1039794498215,300.2420834346252,2074.305560453437,0.9621513485908508,0.0,35.0,54985.43077723068,211.6135364760109,1919.2047699516293
122.88644999732472,1762.7389770081672,300.7673112900642,2074.0792298214205,0.9699167013168336,0.0,36.0,55381.47232552075,211.82688064369444,1918.409103414794
122.804673448499,1763.5446812652349,300.35769146002656,2073.996885536808,0.961738109588623,0.0,37.0,55121.725816749036,211.58118245426277,1918.7707834010214
123.05348016990666,1765.8360404215305,299.93014554661244,2074.630551466031,0.954646646976471,0.0,38.0,54618.54340018163,211.49181285825955,1920.2332959437808
123.5653836708759,1768.6847661688817,299.3591306900556,2074.872429875214,0.9587100148200988,0.0,39.0,53825.87669398467,211.46225718046577,1921.7785980220478
123.16189685586976,1767.7529094014012,299.74855701406,2074.9635988523837,0.9705883860588074,0.0,40.0,54249.30961504396,211.45522693496488,1921.3582541268925
121.2046239915213,1761.4348700459348,301.04582566756807,2074.99693632557,0.9665171504020692,0.0,41.0,56391.378799753824,211.1252248295447,1918.2159031857523
120.25684587668212,1758.401459149066,301.75170502241093,2075.664648846947,0.9670907258987428,0.0,42.0,57581.63792634151,211.00427544954653,1917.0330539980064
120.51046982015244,1758.5702823423487,301.414299716287,2075.2621071278413,0.9610441327095032,0.0,43.0,57290.76400049122,210.96238476821972,1916.916194735095
120.68958618800283,1758.661311442564,301.2124744325611,2075.104438132898,0.9679147005081176,0.0,44.0,57125.227195277745,210.95103031028196,1916.882874787731
120.45316042996453,1759.3760103938348,300.7887559123874,2075.702685100608,0.965457797050476,0.0,45.0,57044.95925022062,210.62095817117597,1917.5393477472214
121.58647241542651,1762.3024527131677,300.0730895356344,2075.2679346639534,0.9668143391609192,0.0,46.0,55860.15014879122,210.82978097553044,1918.7851936885604
120.9819140616833,1762.0994667641626,300.18298561747343,2076.4252306571257,0.9587774872779846,0.0,47.0,56327.51370721127,210.58244983957837,1919.2623487106441
120.83100881911253,1759.3842758718283,300.8148154492097,2075.536498189399,0.9677790403366088,0.0,48.0,56902.28044728113,210.8229121341611,1917.4603870306137
120.31083776829333,1758.361539881143,300.8648128904699,2075.8548492721548,0.9670393466949464,0.0,49.0,57324.67908524226,210.58782532938162,1917.1081945766489
119.56866697642636,1757.3278271744275,300.7751184881451,2076.6327318461936,0.969708263874054,0.0,50.0,57860.10872585835,210.17189273228573,1916.9802795103105
119.19785332432804,1755.6351450160157,301.4958202014112,2077.5825043447107,0.9648435115814208,0.0,51.0,58690.34904706685,210.34683676286963,1916.6088246803633
119.5326834819534,1756.9830422730497,300.6446775776732,2077.279435009576,0.9628313183784484,0.0,52.0,58009.51839017809,210.0886805298133,1917.1312386413128
118.77892214189046,1754.880329266868,301.20904061320607,2078.474831490928,0.9615857005119324,0.0,53.0,59033.38337740164,209.99398137754827,1916.677580378898
119.03178575277028,1754.1039617553115,300.891976148637,2076.9466256836045,0.9646406769752502,0.0,54.0,58712.228329908176,209.96188095070363,1915.525293719458
119.05713744294302,1755.8098515134045,300.19119927554163,2077.6721052924568,0.961558997631073,0.0,55.0,58300.217377594396,209.62416835924233,1916.7409784029305
118.80515124501682,1753.175266247557,300.1954996924288,2075.9617316531703,0.9756828546524048,0.0,56.0,58550.349434032716,209.50032546872282,1914.5684989503636
119.10690910891002,1753.5151048084997,299.80929629381467,2075.312714037707,0.9736470580101012,0.0,57.0,58149.596178112835,209.45810270136235,1914.4139094231032
119.90136975306956,1756.3095549104669,298.9925021953599,2075.068852972603,0.9775780439376832,0.0,58.0,57086.96366645754,209.44693597421474,1915.689203941535
119.26351147328026,1754.7326219668946,298.9682778178568,2074.981245206668,0.9774484038352966,0.0,59.0,57550.20401147581,209.11589464556852,1914.8569335867815
119.37110479876976,1754.1484322776394,299.28052068219085,2074.9527036860804,0.9763718247413636,0.0,60.0,57715.70908199913,209.3258127404803,1914.5505679818598
