xmin,ymin,xmax,ymax,conf,cls,time,area,x_center,y_center
2090.0,3125.0,2345.0,3448.0,0.8690609335899353,0.0,0.0,82365.0,2217.5,3286.5
2089.330386817507,3124.1322314049585,2345.669613182493,3448.867768595041,0.8536080718040466,0.0,1.0,83242.45637652383,2217.5,3286.5
2088.5362932448465,3123.983472302816,2345.6859124617336,3449.794321990604,0.852916419506073,0.0,2.0,83782.1359339451,2217.11110285329,3286.8888971467104
2087.878016624388,3124.71366164636,2344.5760105457625,3450.071066623014,0.8647335171699524,0.0,3.0,83518.59316497137,2216.227013585075,3287.392364134687
2087.2668137948863,3125.6970021160896,2343.162131272521,3450.130320303584,0.8386725187301636,0.0,4.0,83020.9669579114,2215.214472533704,3287.913661209837
2086.401026139208,3126.7351784606385,2341.960078126944,3450.8451922277222,0.849055826663971,0.0,5.0,82829.24785804798,2214.180552133076,3288.7901853441804
2086.0302703174707,3127.0769566206395,2340.968872048997,3450.3765564598084,0.8234591484069824,0.0,6.0,82421.54792335974,2213.499571183234,3288.726756540224
2085.5579174396985,3125.103122768766,2341.710178327178,3450.191015545954,0.8069502711296082,0.0,7.0,83271.99872202323,2213.634047883438,3287.64706915736
2084.794930357151,3123.69098937517,2341.264835491389,3449.433584903732,0.8277846574783325,0.0,8.0,83543.17257339084,2213.02988292427,3286.5622871394507
2084.5278718458035,3123.844832242423,2341.134359514363,3449.823516870312,0.8123174905776978,0.0,9.0,83648.24531717965,2212.8311156800833,3286.8341745563675
2073.478021995184,3121.2211586282992,2334.6133268823123,3452.6545181270767,0.7666391730308533,0.0,10.0,86548.95138247845,2204.0456744387484,3286.937838377688
2069.419169262793,3120.2547576252605,2332.206284890053,3453.6992553014397,0.7625355124473572,0.0,11.0,87624.91776610387,2200.812727076423,3286.9770064633503
2067.429124013814,3119.245160950419,2331.2246962778786,3454.075292990629,0.7633376717567444,0.0,12.0,88326.7062927994,2199.3269101458463,3286.660226970524
2067.6577221709254,3118.8854233240354,2332.007622054268,3454.196359456586,0.8035290837287903,0.0,13.0,88639.41239642957,2199.832672112597,3286.5408913903107
2068.130476317332,3118.110596855122,2333.3804161532307,3454.222167086913,0.8046079277992249,0.0,14.0,89153.57378213202,2200.7554462352814,3286.1663819710175
2068.565660353287,3118.50107634512,2335.0773731786267,3455.536831376449,0.7694388031959534,0.0,15.0,89823.976356781,2201.821516765957,3287.0189538607847
2068.584634887143,3119.330786890201,2335.2947939603,3456.01715456016,0.7453723549842834,0.0,16.0,89797.67467901828,2201.9397144237214,3287.673970725181
2068.456605025806,3120.323809027833,2334.9268512525136,3456.1786550660195,0.7366845011711121,0.0,17.0,89495.32352022865,2201.6917281391597,3288.251232046926
2068.4754535975057,3120.049294318338,2334.78644810076,3454.8969234572096,0.7498164176940918,0.0,18.0,89173.60512302975,2201.630950849133,3287.473108887774
2068.048029962556,3119.290966380483,2335.889773197262,3455.719948384938,0.7176321744918823,0.0,19.0,90109.72501475077,2201.968901579909,3287.5054573827106
2067.786869404815,3119.672958249767,2335.7940629868167,3456.019135455143,0.7046093344688416,0.0,20.0,90143.1950248474,2201.790466195816,3287.846046852455
2068.167874385233,3120.487820244282,2335.984088104191,3456.1192337823145,0.7200928330421448,0.0,21.0,89887.53437889768,2202.0759812447122,3288.303527013298
2068.4658075744487,3120.8021924777163,2335.943031269501,3455.483029319329,0.7605401873588562,0.0,22.0,89519.50106233128,2202.2044194219748,3288.1426108985224
2069.0366347770832,3121.5848980481014,2335.503111752937,3454.5701974804088,0.7716412544250488,0.0,23.0,88729.4196244767,2202.26987326501,3288.077547764255
2069.4630931414717,3121.8805690434347,2335.8181842309377,3454.218844505036,0.7373431324958801,0.0,24.0,88519.99163309087,2202.6406386862045,3288.0497067742353
2069.462034610349,3129.578566038351,2329.6861729810885,3454.0330363772064,0.838905930519104,0.0,31.0,84430.8849844634,2199.5741037957187,3291.8058012077786
2068.6184774268872,3129.372310361203,2330.2086020613256,3455.410211487775,0.8421990871429443,0.0,32.0,85288.29519125071,2199.4135397441064,3292.391260924489
2068.8797880468587,3130.644797871586,2329.8338484377905,3455.8524522858525,0.841116189956665,0.0,33.0,84864.25788961376,2199.3568182423246,3293.248625078719
2068.366793788703,3131.0980700713503,2329.66533710484,3456.6747819706147,0.8364167809486389,0.0,34.0,85072.72055693541,2199.016065446772,3293.8864260209825
2067.5594714988656,3131.243926494308,2329.577839518158,3457.63861047641,0.8344488739967346,0.0,35.0,85521.40242716296,2198.5686555085117,3294.441268485359
2067.411011206685,3131.2753399126063,2330.075175527555,3458.6529388306294,0.8512146472930908,0.0,36.0,85990.36343717547,2198.7430933671203,3294.964139371618
2067.4539274786625,3131.2658623278844,2330.849132117471,3459.683161409151,0.8486844897270203,0.0,37.0,86503.54169843503,2199.151529798067,3295.4745118685178
2068.0052765436976,3131.9038891969885,2331.286222866137,3460.055877714418,0.866775631904602,0.0,38.0,86396.16607445906,2199.6457497049173,3295.979883455703
2068.5787367291864,3132.127281903337,2331.762077874709,3460.177960451216,0.8784948587417603,0.0,39.0,86337.47364528671,2200.1704073019478,3296.1526211772766
2068.74777806788,3132.854804750816,2331.335673479703,3460.206329271045,0.8641786575317383,0.0,40.0,85958.54788361865,2200.0417257737918,3296.5305670109306
2068.7771059426336,3133.7733950563525,2331.874615080373,3461.523730967556,0.873486340045929,0.0,41.0,86230.29699729502,2200.3258605115034,3297.648563011954
2070.131811828287,3134.761946464157,2332.720037981331,3461.343633614962,0.8905764818191528,0.0,42.0,85756.5059229983,2201.425924904809,3298.0527900395596
2070.195647349084,3136.4380918190272,2332.163450028317,3461.9185474859696,0.9113230109214784,0.0,43.0,85265.39978610442,2201.1795486887004,3299.1783196524984
2070.481965815134,3137.045966127373,2333.008488248397,3462.78101287107,0.9135732650756836,0.0,44.0,85514.08905625906,2201.7452270317654,3299.913489499221
2070.587940284478,3137.2485519008787,2333.321966360733,3463.08869828954,0.9219105839729308,0.0,45.0,85609.29351796921,2201.9549533226054,3300.1686250952093
2071.3247190268635,3138.6214405670667,2333.395105164225,3463.186443631588,0.9263277053833008,0.0,46.0,85058.87567979301,2202.359912095544,3300.9039420993277
2071.326038450761,3138.451710937938,2334.350926190444,3463.8675087277293,0.9353348016738892,0.0,47.0,85592.45368237922,2202.8384823206025,3301.1596098328337
2072.3626338524045,3139.684314264503,2334.9831856103074,3464.107741023595,0.9330379962921144,0.0,48.0,85200.25933866228,2203.672909731356,3301.896027644049
2072.5853560758064,3139.4631561229985,2334.712587616848,3462.856891567923,0.93475341796875,0.0,49.0,84770.30456989404,2203.648971846327,3301.1600238454607
2072.469726137735,3140.0162712743595,2334.7898873159847,3463.0329516028023,0.931181788444519,0.0,50.0,84733.78764702028,2203.62980672686,3301.524611438581
2071.351008391659,3140.202083177297,2334.552907794997,3464.413919114714,0.936329424381256,0.0,51.0,85333.17102777155,2202.951958093328,3302.3080011460056
2071.6833236065586,3140.2510017513223,2334.3577144440906,3463.60254355756,0.9400961995124816,0.0,52.0,84936.16927033018,2203.0205190253246,3301.9267726544413
2071.633397179145,3139.5866168908065,2335.77439258882,3464.6055660678007,0.9438440799713136,0.0,53.0,85850.82876261778,2203.7038948839827,3302.0960914793036
2071.8069181543,3139.32057295315,2336.1061434876683,3464.313682376729,0.9304768443107604,0.0,54.0,85895.42705933448,2203.956530820984,3301.8171276649396
2071.995068812293,3140.527715618148,2335.4352481692035,3464.191196917116,0.9450969696044922,0.0,55.0,85265.96556468222,2203.7151584907483,3302.3594562676317
