6,104,3309.40,1849.90,94.28,132.13,0.702868,-1,-1,-1
6,105,2749.33,2022.96,132.27,108.65,0.835930,-1,-1,-1
6,106,4705.95,181.13,121.81,109.73,0.852343,-1,-1,-1
6,107,3769.74,2181.30,102.34,137.92,0.803899,-1,-1,-1
6,108,4638.88,0.00,68.58,69.05,0.876646,-1,-1,-1
6,109,1405.74,3018.06,59.94,93.21,0.753263,-1,-1,-1
6,110,1472.16,94.54,76.12,104.79,0.834023,-1,-1,-1
6,111,2753.50,3352.55,123.52,146.56,0.605640,-1,-1,-1
6,112,1809.25,1015.73,114.41,146.62,0.775352,-1,-1,-1
6,114,4494.64,625.86,76.32,148.90,0.772037,-1,-1,-1
6,115,1005.43,2421.40,112.51,131.56,0.649977,-1,-1,-1
6,118,4156.63,2213.50,90.23,90.97,0.626680,-1,-1,-1
6,120,2182.31,1918.08,115.16,143.98,0.758993,-1,-1,-1
6,121,1134.28,2449.84,68.38,131.44,0.718652,-1,-1,-1
6,122,2384.21,2183.81,102.87,133.42,0.594690,-1,-1,-1
6,125,3573.67,1008.90,88.99,107.96,0.715288,-1,-1,-1
6,126,1638.72,1030.55,85.35,153.57,0.750025,-1,-1,-1
6,136,2272.49,505.90,97.28,130.76,0.676506,-1,-1,-1
6,140,3465.49,2412.67,99.08,94.97,0.753354,-1,-1,-1
6,142,4404.25,1746.85,100.29,105.47,0.720177,-1,-1,-1
6,150,879.42,1184.92,58.11,132.77,0.653964,-1,-1,-1
6,69,1479.68,2517.33,128.40,147.77,0.839534,-1,-1,-1
6,71,1818.47,2592.53,207.55,137.22,0.912482,-1,-1,-1
6,75,1555.88,477.20,118.32,134.04,0.856373,-1,-1,-1
6,72,2165.75,678.09,210.58,148.35,0.919249,-1,-1,-1
6,155,1321.76,450.88,138.54,172.72,0.930566,-1,-1,-1
6,156,1413.41,1437.32,112.35,131.99,0.918249,-1,-1,-1
6,157,863.91,1359.25,75.64,150.20,0.841106,-1,-1,-1
6,159,1042.29,2024.46,102.09,120.33,0.815307,-1,-1,-1
6,161,1592.85,1635.12,100.69,141.36,0.791464,-1,-1,-1
6,163,3366.55,1319.62,81.94,164.74,0.700388,-1,-1,-1
6,164,1878.75,1255.23,147.79,206.83,0.767846,-1,-1,-1
6,165,1231.02,112.87,83.34,101.03,0.671453,-1,-1,-1
6,166,2799.07,1546.95,119.46,149.47,0.688821,-1,-1,-1
6,168,3224.29,1938.86,117.23,113.74,0.722041,-1,-1,-1
6,169,3655.52,2144.21,89.48,88.16,0.627140,-1,-1,-1
6,170,864.91,41.04,62.51,68.18,0.764149,-1,-1,-1
6,171,4295.13,1837.97,61.81,130.05,0.720065,-1,-1,-1
6,173,1234.94,317.02,87.82,120.59,0.684433,-1,-1,-1
6,47,2300.89,1278.13,266.08,187.87,0.769738,-1,-1,-1
6,9,1990.16,1545.36,293.20,226.40,0.844496,-1,-1,-1
6,61,1761.95,3344.28,311.66,146.55,0.652368,-1,-1,-1
6,44,2314.25,3088.78,329.38,220.20,0.599959,-1,-1,-1
7,13,2812.04,2560.39,291.91,218.39,0.912689,-1,-1,-1
7,19,3002.23,3110.63,296.65,219.91,0.869130,-1,-1,-1
7,28,1836.25,985.79,309.34,226.46,0.943398,-1,-1,-1
7,33,1805.32,1885.15,257.48,223.80,0.992940,-1,-1,-1
7,35,1540.81,1406.48,282.09,185.89,0.884029,-1,-1,-1
7,40,1058.94,610.38,203.19,190.39,0.964020,-1,-1,-1
7,42,1880.61,2249.90,212.45,147.09,0.853491,-1,-1,-1
7,50,1681.67,1302.41,180.16,131.56,0.958033,-1,-1,-1
7,52,1429.59,1017.71,218.50,155.00,0.917016,-1,-1,-1
7,65,1685.60,465.52,256.85,175.29,0.901651,-1,-1,-1
7,83,1450.08,2064.45,142.69,151.54,0.967530,-1,-1,-1
7,84,3360.42,2473.50,97.01,158.90,0.926727,-1,-1,-1
7,85,4569.94,1237.05,126.36,146.14,0.937938,-1,-1,-1
7,86,4281.42,1646.02,78.07,141.99,0.907000,-1,-1,-1
7,87,3456.61,1645.96,114.04,159.44,0.884660,-1,-1,-1
7,89,4659.84,2567.53,97.67,111.54,0.785648,-1,-1,-1
7,90,2076.50,2587.33,83.26,162.10,0.854379,-1,-1,-1
7,92,2143.71,2891.37,84.83,95.04,0.693792,-1,-1,-1
7,96,1690.07,1919.27,74.89,111.77,0.786911,-1,-1,-1
